transaction_id,customer_id,transaction_date,category,channel,amount_sgd
TXN500422,CUST102231,2026-03-04,Home & Living,Online,117.41
TXN500423,CUST104826,2026-04-10,Groceries,Online,38.12
TXN500424,CUST101785,2025-07-31,Home & Living,Online,91.7
TXN500425,CUST102553,2026-07-14,Groceries,In-Store,59.41
TXN500426,CUST100747,2026-02-10,Electronics,Online,321.58
TXN500427,CUST101636,2026-05-18,Beauty,Online,31.92
TXN500428,CUST104717,2025-12-25,Home & Living,In-Store,127.58
TXN500429,CUST104266,2025-08-11,Fashion,In-Store,92.33
TXN500430,CUST102411,2026-07-02,Home & Living,Online,230.49
TXN500431,CUST103475,2026-04-07,Fashion,Online,109.77
TXN500432,CUST102753,2026-07-14,Electronics,Online,143.29
TXN500433,CUST105390,2025-09-18,Electronics,Online,507.55
TXN500434,CUST102368,2026-06-14,Sports & Outdoors,In-Store,151.49
TXN500435,CUST104356,2025-09-14,Groceries,Online,59.33
TXN500436,CUST101313,2026-03-26,Home & Living,Online,240.22
TXN500437,CUST102612,2026-07-22,Beauty,Online,63.49
TXN500438,CUST103170,2026-01-30,Beauty,Online,20.55
TXN500439,CUST100641,2025-11-03,Home & Living,In-Store,192.0
TXN500440,CUST103533,2026-05-08,Groceries,Online,20.87
TXN500441,CUST103457,2026-01-12,Groceries,In-Store,6.92
TXN500442,CUST100961,2026-03-11,Home & Living,Online,49.35
TXN500443,CUST105991,2025-12-13,Toys & Baby,Online,48.27
TXN500444,CUST100563,2026-05-19,Groceries,In-Store,46.88
TXN500445,CUST105390,2026-02-20,Beauty,Online,104.07
TXN500446,CUST102954,2025-09-01,Groceries,In-Store,15.19
TXN500447,CUST101339,2026-06-14,Fashion,In-Store,73.6
TXN500448,CUST100692,2026-04-25,Beauty,Online,79.86
TXN500449,CUST104217,2026-06-09,Electronics,Online,353.77
TXN500450,CUST104539,2026-02-28,Groceries,In-Store,46.09
TXN500451,CUST104063,2026-07-20,Fashion,Online,23.57
TXN500452,CUST102523,2026-07-19,Electronics,In-Store,692.32
TXN500453,CUST101041,2026-04-25,Home & Living,Online,227.12
TXN500454,CUST104758,2025-10-30,Fashion,In-Store,19.69
TXN500455,CUST105243,2025-12-02,Fashion,Online,42.35
TXN500456,CUST102352,2025-12-30,Beauty,In-Store,80.07
TXN500457,CUST105065,2026-04-18,Groceries,Online,30.04
TXN500458,CUST103830,2025-08-26,Beauty,Online,40.9
TXN500459,CUST103158,2026-03-13,Toys & Baby,Online,29.62
TXN500460,CUST103679,2025-12-24,Home & Living,In-Store,171.11
TXN500461,CUST100660,2025-12-27,Toys & Baby,In-Store,34.47
TXN500462,CUST100765,2025-08-30,Groceries,In-Store,25.43
TXN500463,CUST104381,2025-12-10,Home & Living,Online,37.66
TXN500464,CUST105819,2026-02-18,Home & Living,Online,151.86
TXN500465,CUST103041,2025-09-18,Sports & Outdoors,Online,81.14
TXN500466,CUST100332,2025-12-04,Groceries,In-Store,49.58
TXN500467,CUST100416,2026-03-20,Fashion,In-Store,78.25
TXN500468,CUST102810,2026-07-17,Home & Living,Online,101.99
TXN500469,CUST103964,2025-11-05,Sports & Outdoors,In-Store,100.33
TXN500470,CUST100935,2025-10-15,Toys & Baby,Online,26.0
TXN500471,CUST100202,2026-03-25,Toys & Baby,Online,28.03
TXN500472,CUST104398,2025-12-22,Electronics,In-Store,136.48
TXN500473,CUST100882,2025-11-12,Sports & Outdoors,Online,173.3
TXN500474,CUST102634,2025-10-21,Fashion,Online,83.74
TXN500475,CUST104423,2025-08-23,Beauty,Online,28.02
TXN500476,CUST100764,2025-12-24,Sports & Outdoors,In-Store,140.28
TXN500477,CUST102661,2026-03-29,Sports & Outdoors,Online,163.18
TXN500478,CUST100683,2026-02-14,Fashion,Online,145.64
TXN500479,CUST102089,2026-01-30,Electronics,Online,244.96
TXN500480,CUST105487,2026-05-23,Toys & Baby,In-Store,32.06
TXN500481,CUST104143,2026-04-30,Groceries,Online,31.5
TXN500482,CUST100139,2026-05-16,Sports & Outdoors,Online,143.01
TXN500483,CUST100818,2026-01-20,Sports & Outdoors,Online,76.66
TXN500484,CUST101770,2026-02-23,Beauty,Online,95.66
TXN500485,CUST105392,2026-01-22,Groceries,Online,44.75
TXN500486,CUST104498,2026-07-01,Electronics,Online,82.92
TXN500487,CUST103721,2025-10-06,Fashion,Online,141.04
TXN500488,CUST100921,2025-09-10,Beauty,In-Store,51.7
TXN500489,CUST105587,2025-10-17,Sports & Outdoors,In-Store,177.65
TXN500490,CUST104866,2025-11-18,Home & Living,Online,144.73
TXN500491,CUST101441,2026-02-28,Beauty,Online,56.21
TXN500492,CUST102424,2026-06-16,Home & Living,Online,121.41
TXN500493,CUST102576,2026-05-28,Home & Living,Online,31.77
TXN500494,CUST103533,2026-04-02,Toys & Baby,Online,93.01
TXN500495,CUST102250,2026-04-28,Groceries,In-Store,39.64
TXN500496,CUST101265,2026-04-03,Toys & Baby,In-Store,14.55
TXN500497,CUST104020,2026-01-27,Electronics,Online,783.19
TXN500498,CUST104086,2026-02-23,Electronics,Online,715.23
TXN500499,CUST102658,2025-08-09,Toys & Baby,Online,30.15
TXN500500,CUST102924,2026-06-21,Home & Living,In-Store,108.86
TXN500501,CUST100311,2025-11-24,Fashion,In-Store,24.84
TXN500502,CUST102741,2026-05-10,Electronics,In-Store,421.65
TXN500503,CUST104826,2026-04-23,Beauty,Online,66.61
TXN500504,CUST103559,2026-02-17,Groceries,In-Store,33.16
TXN500505,CUST105536,2025-08-01,Groceries,Online,42.78
TXN500506,CUST104324,2025-08-14,Toys & Baby,In-Store,87.98
TXN500507,CUST104681,2025-09-28,Fashion,Online,33.49
TXN500508,CUST102754,2026-07-10,Toys & Baby,Online,76.32
TXN500509,CUST101047,2026-02-18,Home & Living,Online,294.84
TXN500510,CUST105486,2025-10-06,Fashion,Online,74.37
TXN500511,CUST103974,2025-11-22,Sports & Outdoors,Online,100.99
TXN500512,CUST105471,2026-03-19,Sports & Outdoors,In-Store,61.84
TXN500513,CUST103721,2026-06-17,Fashion,In-Store,37.55
TXN500514,CUST102732,2026-02-05,Beauty,Online,19.59
TXN500515,CUST100820,2025-08-05,Electronics,Online,832.21
TXN500516,CUST102384,2026-04-14,Beauty,Online,71.46
TXN500517,CUST103601,2026-06-01,Home & Living,Online,50.22
TXN500518,CUST105598,2025-10-05,Sports & Outdoors,Online,208.29
TXN500519,CUST104992,2025-09-21,Home & Living,In-Store,239.52
TXN500520,CUST103071,2025-10-12,Fashion,Online,25.74
TXN500521,CUST102695,2026-02-06,Beauty,Online,63.99
TXN500522,CUST100204,2026-02-09,Groceries,In-Store,41.3
TXN500523,CUST102108,2025-10-29,Home & Living,Online,275.04
TXN500524,CUST105893,2026-07-03,Beauty,Online,99.87
TXN500525,CUST104464,2026-03-31,Groceries,In-Store,35.72
TXN500526,CUST103144,2026-06-29,Fashion,Online,110.79
TXN500527,CUST105194,2026-01-25,Fashion,Online,75.91
TXN500528,CUST100139,2025-08-28,Toys & Baby,Online,65.84
TXN500529,CUST105751,2025-12-24,Groceries,Online,25.78
TXN500530,CUST104218,2026-07-14,Sports & Outdoors,In-Store,124.37
TXN500531,CUST100076,2026-03-01,Fashion,Online,129.68
TXN500532,CUST104257,2025-12-26,Sports & Outdoors,Online,46.45
TXN500533,CUST100507,2026-02-09,Electronics,Online,534.58
TXN500534,CUST103854,2026-02-12,Fashion,In-Store,50.62
TXN500535,CUST101811,2025-08-07,Toys & Baby,In-Store,69.0
TXN500536,CUST101277,2026-05-17,Toys & Baby,In-Store,30.02
TXN500537,CUST103787,2026-02-14,Fashion,Online,130.98
TXN500538,CUST102611,2026-03-15,Home & Living,Online,154.24
TXN500539,CUST100394,2026-06-01,Beauty,In-Store,93.73
TXN500540,CUST104952,2025-08-01,Toys & Baby,Online,20.85
TXN500541,CUST101603,2026-02-02,Groceries,Online,15.85
TXN500542,CUST103725,2026-01-30,Toys & Baby,In-Store,29.22
TXN500543,CUST103672,2025-09-02,Home & Living,Online,245.71
TXN500544,CUST100345,2026-04-20,Groceries,In-Store,24.85
TXN500545,CUST105983,2026-04-28,Beauty,Online,15.79
TXN500546,CUST102693,2025-09-15,Electronics,Online,735.73
TXN500547,CUST101238,2026-04-09,Home & Living,In-Store,274.84
TXN500548,CUST102627,2026-02-22,Electronics,Online,731.08
TXN500549,CUST103635,2026-04-22,Groceries,Online,49.15
TXN500550,CUST100020,2026-04-21,Beauty,In-Store,92.08
TXN500551,CUST101808,2026-03-16,Groceries,In-Store,59.6
TXN500552,CUST103216,2026-04-25,Toys & Baby,Online,18.89
TXN500553,CUST104190,2026-02-07,Fashion,Online,100.02
TXN500554,CUST101885,2025-10-06,Toys & Baby,Online,77.07
TXN500555,CUST102422,2026-03-29,Groceries,Online,5.77
TXN500556,CUST101331,2026-04-20,Beauty,Online,88.11
TXN500557,CUST101765,2026-05-22,Groceries,Online,22.65
TXN500558,CUST104149,2026-02-24,Home & Living,Online,270.22
TXN500559,CUST102026,2026-03-28,Toys & Baby,Online,91.75
TXN500560,CUST101686,2026-03-06,Fashion,In-Store,36.34
TXN500561,CUST101798,2026-02-28,Electronics,In-Store,404.39
TXN500562,CUST103692,2026-01-04,Home & Living,In-Store,36.41
TXN500563,CUST103376,2026-02-01,Beauty,Online,51.5
TXN500564,CUST102442,2026-05-19,Toys & Baby,Online,20.78
TXN500565,CUST103811,2025-12-02,Toys & Baby,Online,46.73
TXN500566,CUST103873,2026-01-04,Beauty,Online,26.04
TXN500567,CUST100075,2025-11-02,Toys & Baby,Online,57.85
TXN500568,CUST102036,2025-10-13,Electronics,In-Store,560.34
TXN500569,CUST101471,2025-10-01,Beauty,Online,52.39
TXN500570,CUST104991,2025-11-08,Home & Living,Online,240.31
TXN500571,CUST101662,2026-04-29,Groceries,Online,21.82
TXN500572,CUST101909,2026-06-18,Sports & Outdoors,Online,85.11
TXN500573,CUST103225,2025-12-17,Sports & Outdoors,Online,71.15
TXN500574,CUST103289,2026-05-24,Electronics,Online,791.12
TXN500575,CUST104884,2026-05-23,Toys & Baby,Online,69.94
TXN500576,CUST102325,2025-11-29,Home & Living,Online,180.94
TXN500577,CUST101695,2025-12-15,Home & Living,In-Store,254.34
TXN500578,CUST103667,2026-05-27,Fashion,Online,35.63
TXN500579,CUST104390,2025-08-28,Groceries,Online,11.79
TXN500580,CUST105956,2026-06-26,Beauty,Online,20.54
TXN500581,CUST103726,2025-09-15,Electronics,Online,507.48
TXN500582,CUST102950,2025-10-07,Groceries,Online,40.73
TXN500583,CUST100809,2025-12-20,Home & Living,In-Store,244.93
TXN500584,CUST105928,2026-03-28,Toys & Baby,Online,42.88
TXN500585,CUST104136,2026-04-20,Electronics,Online,822.06
TXN500586,CUST100998,2026-01-09,Toys & Baby,Online,76.56
TXN500587,CUST102761,2026-06-09,Groceries,Online,22.59
TXN500588,CUST103373,2025-10-17,Fashion,In-Store,129.9
TXN500589,CUST101307,2026-02-17,Beauty,Online,30.41
TXN500590,CUST104415,2026-01-15,Home & Living,Online,153.67
TXN500591,CUST103920,2026-03-06,Fashion,Online,84.8
TXN500592,CUST101407,2026-06-14,Fashion,In-Store,48.64
TXN500593,CUST105942,2025-11-25,Fashion,Online,129.22
TXN500594,CUST105699,2025-11-23,Fashion,Online,26.69
TXN500595,CUST101598,2026-06-21,Beauty,In-Store,98.41
TXN500596,CUST102654,2026-03-28,Home & Living,In-Store,124.99
TXN500597,CUST105387,2026-07-13,Electronics,In-Store,181.76
TXN500598,CUST102438,2026-03-28,Fashion,Online,69.82
TXN500599,CUST105734,2025-11-07,Toys & Baby,Online,27.38
TXN500600,CUST101208,2026-01-03,Sports & Outdoors,Online,198.48
TXN500601,CUST104367,2025-12-22,Toys & Baby,Online,17.48
TXN500602,CUST103612,2025-12-24,Beauty,Online,85.36
TXN500603,CUST102082,2026-03-22,Toys & Baby,In-Store,33.49
TXN500604,CUST104331,2026-03-05,Beauty,Online,115.31
TXN500605,CUST100146,2025-10-31,Electronics,In-Store,530.0
TXN500606,CUST101390,2025-11-10,Home & Living,Online,244.57
TXN500607,CUST101573,2026-02-18,Electronics,Online,582.32
TXN500608,CUST100718,2025-11-01,Electronics,Online,303.01
TXN500609,CUST100207,2025-10-14,Electronics,Online,815.05
TXN500610,CUST102119,2026-03-04,Electronics,In-Store,242.02
TXN500611,CUST101313,2025-09-27,Toys & Baby,In-Store,37.17
TXN500612,CUST100808,2026-06-03,Fashion,Online,44.49
TXN500613,CUST100952,2025-10-30,Toys & Baby,Online,12.72
TXN500614,CUST104972,2026-01-08,Groceries,Online,48.09
TXN500615,CUST100576,2025-08-23,Electronics,Online,201.89
TXN500616,CUST104371,2026-05-19,Groceries,In-Store,32.38
TXN500617,CUST100332,2026-07-03,Electronics,In-Store,504.36
TXN500618,CUST100246,2026-07-11,Groceries,In-Store,44.37
TXN500619,CUST102657,2026-06-13,Groceries,Online,52.72
TXN500620,CUST102292,2026-01-15,Electronics,In-Store,784.25
TXN500621,CUST103278,2025-10-14,Fashion,In-Store,106.98
TXN500622,CUST104236,2025-09-30,Electronics,Online,519.98
TXN500623,CUST101864,2025-11-05,Electronics,Online,880.74
TXN500624,CUST101174,2026-04-15,Beauty,In-Store,86.15
TXN500625,CUST104951,2026-02-24,Electronics,Online,769.38
TXN500626,CUST101000,2026-07-12,Beauty,Online,110.84
TXN500627,CUST104816,2026-01-16,Beauty,Online,32.05
TXN500628,CUST103531,2025-10-24,Sports & Outdoors,In-Store,92.54
TXN500629,CUST101745,2026-05-16,Beauty,Online,64.38
TXN500630,CUST101891,2026-01-24,Groceries,Online,24.83
TXN500631,CUST102223,2026-03-27,Groceries,In-Store,51.21
TXN500632,CUST103556,2025-09-05,Fashion,Online,43.01
TXN500633,CUST105880,2026-07-01,Fashion,Online,120.78
TXN500634,CUST101916,2025-11-08,Fashion,Online,84.74
TXN500635,CUST105662,2026-07-17,Home & Living,In-Store,207.48
TXN500636,CUST101236,2026-02-14,Beauty,Online,24.79
TXN500637,CUST100693,2025-12-01,Beauty,In-Store,112.09
TXN500638,CUST103188,2026-02-14,Sports & Outdoors,Online,109.33
TXN500639,CUST105860,2025-12-25,Groceries,In-Store,42.49
TXN500640,CUST102915,2025-11-29,Toys & Baby,Online,89.73
TXN500641,CUST104824,2025-11-16,Electronics,Online,367.5
TXN500642,CUST102842,2026-07-23,Beauty,Online,90.54
TXN500643,CUST105120,2026-03-11,Toys & Baby,In-Store,18.72
TXN500644,CUST104896,2026-01-28,Sports & Outdoors,Online,80.88
TXN500645,CUST104143,2025-10-09,Electronics,Online,446.61
TXN500646,CUST103709,2025-12-14,Beauty,Online,29.47
TXN500647,CUST103102,2026-03-14,Sports & Outdoors,In-Store,64.71
TXN500648,CUST105746,2025-10-08,Groceries,In-Store,43.35
TXN500649,CUST103353,2026-04-08,Home & Living,Online,241.6
TXN500650,CUST102026,2025-09-29,Home & Living,Online,252.55
TXN500651,CUST105313,2025-12-23,Home & Living,In-Store,62.25
TXN500652,CUST103979,2025-10-15,Beauty,Online,76.49
TXN500653,CUST103360,2026-01-11,Fashion,Online,106.39
TXN500654,CUST104118,2025-10-17,Groceries,Online,40.0
TXN500655,CUST102097,2025-11-08,Beauty,Online,43.42
TXN500656,CUST102527,2026-01-20,Electronics,In-Store,816.79
TXN500657,CUST101179,2026-02-12,Home & Living,In-Store,196.14
TXN500658,CUST105152,2026-02-13,Sports & Outdoors,Online,31.77
TXN500659,CUST104012,2025-08-18,Electronics,In-Store,284.05
TXN500660,CUST104962,2025-12-23,Fashion,Online,92.01
TXN500661,CUST101909,2026-02-01,Sports & Outdoors,Online,114.42
TXN500662,CUST105974,2026-03-31,Home & Living,Online,200.77
TXN500663,CUST102144,2026-07-24,Beauty,Online,40.43
TXN500664,CUST102123,2026-05-28,Sports & Outdoors,Online,133.36
TXN500665,CUST105768,2025-12-31,Sports & Outdoors,Online,171.44
TXN500666,CUST103948,2026-07-12,Groceries,Online,43.71
TXN500667,CUST105611,2025-10-24,Fashion,Online,34.0
TXN500668,CUST103754,2026-03-21,Beauty,Online,62.42
TXN500669,CUST101484,2026-01-28,Groceries,Online,57.21
TXN500670,CUST102344,2026-01-03,Fashion,Online,48.23
TXN500671,CUST105175,2026-04-08,Groceries,Online,41.52
TXN500672,CUST102943,2025-12-21,Home & Living,Online,27.57
TXN500673,CUST104279,2026-01-10,Fashion,In-Store,96.96
TXN500674,CUST101008,2026-03-31,Fashion,Online,44.31
TXN500675,CUST102396,2025-11-25,Toys & Baby,In-Store,64.37
TXN500676,CUST105056,2026-04-20,Toys & Baby,In-Store,51.85
TXN500677,CUST105656,2025-12-13,Groceries,Online,41.25
TXN500678,CUST101950,2026-07-22,Electronics,Online,373.9
TXN500679,CUST101041,2026-03-03,Groceries,In-Store,47.58
TXN500680,CUST100141,2026-02-24,Groceries,In-Store,12.16
TXN500681,CUST100777,2026-03-12,Home & Living,Online,38.38
TXN500682,CUST105031,2025-09-13,Groceries,Online,22.13
TXN500683,CUST102738,2025-10-07,Toys & Baby,Online,92.83
TXN500684,CUST101759,2025-11-11,Sports & Outdoors,Online,244.92
TXN500685,CUST104668,2026-04-25,Groceries,Online,27.73
TXN500686,CUST104784,2026-03-06,Toys & Baby,Online,13.13
TXN500687,CUST102172,2026-03-11,Toys & Baby,In-Store,46.73
TXN500688,CUST105425,2025-11-06,Groceries,Online,39.06
TXN500689,CUST102783,2025-11-30,Toys & Baby,In-Store,94.31
TXN500690,CUST101573,2026-06-07,Toys & Baby,Online,87.75
TXN500691,CUST105416,2026-02-28,Groceries,Online,12.01
TXN500692,CUST100924,2025-12-25,Groceries,In-Store,49.38
TXN500693,CUST105977,2026-03-07,Beauty,In-Store,31.14
TXN500694,CUST103695,2026-07-07,Sports & Outdoors,Online,226.44
TXN500695,CUST105504,2026-06-14,Beauty,Online,35.97
TXN500696,CUST101081,2025-08-06,Beauty,In-Store,77.4
TXN500697,CUST102334,2026-01-23,Groceries,Online,48.84
TXN500698,CUST105257,2026-06-08,Beauty,In-Store,59.72
TXN500699,CUST105040,2025-08-02,Toys & Baby,Online,23.47
TXN500700,CUST105247,2025-08-20,Sports & Outdoors,Online,90.11
TXN500701,CUST101691,2025-09-20,Beauty,Online,46.93
TXN500702,CUST103721,2026-01-10,Electronics,Online,227.17
TXN500703,CUST102336,2025-10-16,Sports & Outdoors,In-Store,222.57
TXN500704,CUST101931,2025-08-03,Home & Living,Online,132.77
TXN500705,CUST103116,2026-02-02,Beauty,Online,74.93
TXN500706,CUST104314,2025-08-01,Beauty,Online,105.57
TXN500707,CUST103105,2025-10-02,Fashion,Online,149.11
TXN500708,CUST101388,2025-12-12,Home & Living,In-Store,133.95
TXN500709,CUST104864,2025-08-30,Beauty,Online,115.3
TXN500710,CUST105870,2026-03-05,Home & Living,Online,77.33
TXN500711,CUST102177,2026-05-11,Toys & Baby,Online,29.04
TXN500712,CUST105115,2025-08-15,Beauty,Online,56.66
TXN500713,CUST105203,2026-01-29,Sports & Outdoors,In-Store,37.62
TXN500714,CUST101568,2025-11-21,Beauty,Online,76.2
TXN500715,CUST104255,2025-09-20,Home & Living,Online,189.65
TXN500716,CUST105641,2026-06-03,Beauty,Online,13.38
TXN500717,CUST104457,2025-10-03,Home & Living,Online,37.04
TXN500718,CUST100183,2025-11-16,Beauty,Online,42.03
TXN500719,CUST103644,2025-09-10,Beauty,Online,23.1
TXN500720,CUST104686,2026-05-13,Beauty,Online,25.97
TXN500721,CUST103725,2025-08-14,Groceries,Online,57.36
TXN500722,CUST100175,2026-06-12,Beauty,In-Store,87.6
TXN500723,CUST100731,2026-04-16,Groceries,In-Store,52.95
TXN500724,CUST104833,2026-01-22,Home & Living,In-Store,268.95
TXN500725,CUST102933,2025-12-28,Home & Living,Online,83.55
TXN500726,CUST105753,2025-09-15,Home & Living,Online,121.79
TXN500727,CUST102491,2026-06-01,Toys & Baby,Online,50.61
TXN500728,CUST104949,2025-08-22,Beauty,In-Store,38.12
TXN500729,CUST100217,2026-01-19,Beauty,Online,55.87
TXN500730,CUST105064,2025-11-25,Groceries,Online,16.02
TXN500731,CUST105175,2026-07-03,Electronics,In-Store,496.32
TXN500732,CUST102171,2026-05-28,Toys & Baby,Online,98.38
TXN500733,CUST101861,2026-02-26,Electronics,Online,753.7
TXN500734,CUST105473,2026-01-12,Beauty,Online,101.04
TXN500735,CUST104681,2026-01-20,Electronics,Online,744.95
TXN500736,CUST103604,2026-06-01,Sports & Outdoors,Online,226.21
TXN500737,CUST102625,2025-11-17,Toys & Baby,Online,84.71
TXN500738,CUST105486,2026-05-08,Electronics,Online,867.94
TXN500739,CUST104499,2026-05-12,Fashion,Online,45.88
TXN500740,CUST102502,2026-06-23,Home & Living,Online,202.69
TXN500741,CUST102980,2025-09-12,Home & Living,Online,271.01
TXN500742,CUST100601,2025-11-22,Electronics,In-Store,803.88
TXN500743,CUST104882,2026-07-19,Beauty,Online,44.27
TXN500744,CUST105068,2026-06-12,Fashion,In-Store,19.31
TXN500745,CUST102135,2025-12-17,Sports & Outdoors,Online,225.68
TXN500746,CUST101863,2025-12-05,Groceries,In-Store,42.27
TXN500747,CUST101519,2025-08-30,Groceries,Online,44.12
TXN500748,CUST101047,2025-08-14,Beauty,Online,46.13
TXN500749,CUST105694,2025-09-17,Fashion,Online,22.73
TXN500750,CUST104568,2025-09-24,Fashion,In-Store,93.61
TXN500751,CUST102607,2026-01-19,Electronics,Online,557.96
TXN500752,CUST100674,2025-08-18,Fashion,In-Store,25.85
TXN500753,CUST100847,2026-06-07,Electronics,Online,794.85
TXN500754,CUST104284,2025-12-24,Electronics,In-Store,263.7
TXN500755,CUST101226,2026-06-24,Fashion,Online,80.04
TXN500756,CUST102091,2025-10-22,Beauty,Online,97.98
TXN500757,CUST105748,2025-11-12,Beauty,Online,98.57
TXN500758,CUST103497,2025-08-03,Home & Living,Online,272.89
TXN500759,CUST104868,2026-06-14,Electronics,Online,690.04
TXN500760,CUST100635,2025-11-12,Toys & Baby,Online,70.94
TXN500761,CUST101983,2026-07-08,Beauty,Online,38.63
TXN500762,CUST105392,2026-06-28,Toys & Baby,Online,39.99
TXN500763,CUST104880,2026-02-16,Toys & Baby,In-Store,77.43
TXN500764,CUST104364,2025-08-15,Groceries,Online,46.84
TXN500765,CUST103533,2026-05-23,Home & Living,Online,130.43
TXN500766,CUST101619,2026-04-07,Electronics,Online,713.69
TXN500767,CUST103522,2025-10-08,Toys & Baby,In-Store,95.77
TXN500768,CUST100311,2025-08-03,Toys & Baby,In-Store,72.4
TXN500769,CUST101221,2026-01-13,Home & Living,Online,225.5
TXN500770,CUST103103,2026-03-28,Beauty,In-Store,113.47
TXN500771,CUST100013,2025-09-20,Home & Living,Online,263.39
TXN500772,CUST101398,2026-01-26,Fashion,In-Store,33.8
TXN500773,CUST100919,2026-03-09,Fashion,In-Store,93.71
TXN500774,CUST102078,2026-05-06,Toys & Baby,Online,70.88
TXN500775,CUST105172,2025-08-27,Beauty,In-Store,95.34
TXN500776,CUST105693,2026-02-17,Fashion,Online,29.4
TXN500777,CUST100998,2025-08-07,Sports & Outdoors,Online,153.83
TXN500778,CUST101391,2026-05-20,Toys & Baby,Online,73.91
TXN500779,CUST105101,2026-01-09,Fashion,Online,43.68
TXN500780,CUST101042,2026-02-24,Fashion,Online,95.09
TXN500781,CUST104465,2026-05-22,Beauty,In-Store,32.37
TXN500782,CUST100523,2025-08-05,Fashion,In-Store,51.81
TXN500783,CUST103907,2026-07-10,Groceries,Online,19.37
TXN500784,CUST101599,2026-07-23,Beauty,Online,52.87
